
2025-10-07 07:32:48,BTCUSDT,SELL,0.0100,124411.43,Simulated
2025-10-07 07:33:19,BTCUSDT,SELL,0.0100,124458.00,Simulated
2025-10-07 07:33:50,BTCUSDT,SELL,0.0100,124464.62,Simulated
2025-10-07 07:34:21,BTCUSDT,SELL,0.0100,124472.35,Simulated
2025-10-07 07:35:54,BTCUSDT,SELL,0.0100,124531.68,Simulated
2025-10-07 07:38:59,BTCUSDT,SELL,0.0100,124552.00,Simulated
2025-10-07 07:39:30,BTCUSDT,SELL,0.0100,124605.12,Simulated
2025-10-07 07:40:01,BTCUSDT,SELL,0.0100,124618.44,Simulated
2025-10-07 07:40:33,BTCUSDT,SELL,0.0100,124615.56,Simulated
2025-10-07 07:41:04,BTCUSDT,SELL,0.0100,124623.99,Simulated
2025-10-07 08:10:54,BTCUSDT,BUY,0.0100,124515.99,Simulated
2025-10-07 08:11:56,BTCUSDT,BUY,0.0100,124523.50,Simulated
2025-10-07 08:24:17,BTCUSDT,BUY,0.0100,124490.02,Simulated
2025-10-07 08:26:51,BTCUSDT,BUY,0.0100,124495.25,Simulated
2025-10-07 08:27:22,BTCUSDT,BUY,0.0100,124517.99,Simulated
2025-10-07 08:39:12,BTCUSDT,SELL,0.0100,124555.85,Simulated
2025-10-07 08:39:43,BTCUSDT,SELL,0.0100,124572.24,Simulated
2025-10-07 08:40:15,BTCUSDT,SELL,0.0100,124632.35,Simulated
2025-10-07 08:40:46,BTCUSDT,SELL,0.0100,124612.33,Simulated
2025-10-07 09:01:52,BTCUSDT,BUY,0.0100,124434.85,Simulated
2025-10-07 09:02:23,BTCUSDT,BUY,0.0100,124434.94,Simulated
2025-10-07 09:02:54,BTCUSDT,BUY,0.0100,124454.16,Simulated
2025-10-07 09:09:36,BTCUSDT,BUY,0.0100,124460.00,Simulated
2025-10-07 09:50:46,BTCUSDT,SELL,0.0100,123987.20,Simulated
2025-10-07 09:53:51,BTCUSDT,BUY,0.0100,123989.99,Simulated
2025-10-07 10:06:43,BTCUSDT,BUY,0.0100,123980.00,Simulated
2025-10-07 11:10:00,BTCUSDT,BUY,0.0100,123685.27,Simulated
2025-10-07 11:10:31,BTCUSDT,BUY,0.0100,123686.50,Simulated
2025-10-07 11:25:26,BTCUSDT,BUY,0.0100,123630.89,Simulated
2025-10-07 11:25:58,BTCUSDT,BUY,0.0100,123656.94,Simulated
2025-10-07 11:26:59,BTCUSDT,BUY,0.0100,123698.67,Simulated
2025-10-07 11:39:20,BTCUSDT,BUY,0.0100,123700.59,Simulated
2025-10-07 11:39:51,BTCUSDT,BUY,0.0100,123717.79,Simulated
2025-10-07 11:40:53,BTCUSDT,SELL,0.0100,123805.57,Simulated
2025-10-07 11:41:24,BTCUSDT,SELL,0.0100,123765.97,Simulated
2025-10-07 11:42:26,BTCUSDT,SELL,0.0100,123788.78,Simulated
2025-10-07 11:43:28,BTCUSDT,SELL,0.0100,123791.49,Simulated
2025-10-07 11:47:04,BTCUSDT,BUY,0.0100,123825.53,Simulated
2025-10-07 11:50:10,BTCUSDT,BUY,0.0100,123859.32,Simulated
2025-10-07 11:50:41,BTCUSDT,BUY,0.0100,123885.35,Simulated
2025-10-07 11:52:14,BTCUSDT,BUY,0.0100,123916.97,Simulated
2025-10-07 11:52:45,BTCUSDT,BUY,0.0100,123967.87,Simulated
2025-10-07 11:53:47,BTCUSDT,BUY,0.0100,123989.99,Simulated
2025-10-07 11:54:18,BTCUSDT,BUY,0.0100,123994.99,Simulated
2025-10-07 11:54:49,BTCUSDT,BUY,0.0100,123999.98,Simulated
2025-10-07 12:04:04,BTCUSDT,BUY,0.0100,124000.00,Simulated
2025-10-07 12:08:12,BTCUSDT,BUY,0.0100,124010.00,Simulated
2025-10-07 12:11:48,BTCUSDT,BUY,0.0100,124036.49,Simulated
2025-10-07 12:14:23,BTCUSDT,SELL,0.0100,124164.01,Simulated
2025-10-07 12:30:20,BTCUSDT,BUY,0.0100,124130.00,Simulated
2025-10-07 12:30:51,BTCUSDT,BUY,0.0100,124148.04,Simulated
2025-10-07 12:32:54,BTCUSDT,SELL,0.0100,124193.39,Simulated
2025-10-07 12:33:25,BTCUSDT,SELL,0.0100,124191.43,Simulated
2025-10-07 12:50:28,BTCUSDT,BUY,0.0100,124134.36,Simulated
2025-10-07 12:51:30,BTCUSDT,BUY,0.0100,124134.39,Simulated
2025-10-07 12:52:01,BTCUSDT,BUY,0.0100,124134.99,Simulated
2025-10-07 13:10:01,BTCUSDT,SELL,0.0100,124179.99,Simulated
2025-10-07 13:10:32,BTCUSDT,SELL,0.0100,124180.00,Simulated
2025-10-07 13:11:34,BTCUSDT,SELL,0.0100,124214.63,Simulated
2025-10-07 13:12:06,BTCUSDT,SELL,0.0100,124248.99,Simulated
2025-10-07 13:12:37,BTCUSDT,SELL,0.0100,124228.45,Simulated
2025-10-07 13:13:08,BTCUSDT,SELL,0.0100,124293.16,Simulated
2025-10-07 13:13:39,BTCUSDT,SELL,0.0100,124302.53,Simulated
2025-10-07 13:14:10,BTCUSDT,SELL,0.0100,124314.56,Simulated
2025-10-07 13:14:41,BTCUSDT,SELL,0.0100,124360.04,Simulated
2025-10-07 13:15:12,BTCUSDT,SELL,0.0100,124333.71,Simulated
2025-10-07 13:20:52,BTCUSDT,BUY,0.0100,124393.91,Simulated
2025-10-07 13:21:23,BTCUSDT,BUY,0.0100,124409.08,Simulated
2025-10-07 13:50:11,BTCUSDT,BUY,0.0100,124337.92,Simulated
2025-10-07 13:50:42,BTCUSDT,BUY,0.0100,124345.98,Simulated
2025-10-07 13:51:14,BTCUSDT,BUY,0.0100,124349.99,Simulated
2025-10-07 14:05:38,BTCUSDT,BUY,0.0100,124299.11,Simulated
2025-10-07 14:06:09,BTCUSDT,BUY,0.0100,124315.27,Simulated
2025-10-07 14:18:29,BTCUSDT,BUY,0.0100,124301.76,Simulated
2025-10-07 14:21:35,BTCUSDT,SELL,0.0100,124340.80,Simulated
2025-10-07 14:22:06,BTCUSDT,SELL,0.0100,124352.68,Simulated
2025-10-07 14:22:37,BTCUSDT,SELL,0.0100,124369.99,Simulated
2025-10-07 14:26:44,BTCUSDT,BUY,0.0100,124384.14,Simulated
2025-10-07 14:28:17,BTCUSDT,BUY,0.0100,124388.68,Simulated
2025-10-07 14:30:21,BTCUSDT,BUY,0.0100,124388.99,Simulated
2025-10-07 14:30:52,BTCUSDT,BUY,0.0100,124429.99,Simulated
2025-10-07 14:31:54,BTCUSDT,SELL,0.0100,124476.15,Simulated
2025-10-07 14:32:25,BTCUSDT,SELL,0.0100,124466.24,Simulated
2025-10-07 14:45:48,BTCUSDT,SELL,0.0100,124467.73,Simulated
2025-10-07 14:55:36,BTCUSDT,BUY,0.0100,124509.59,Simulated
2025-10-07 14:56:07,BTCUSDT,BUY,0.0100,124509.60,Simulated
2025-10-07 15:07:58,BTCUSDT,BUY,0.0100,124474.00,Simulated
2025-10-07 15:23:24,BTCUSDT,BUY,0.0100,124477.13,Simulated
2025-10-07 15:34:12,BTCUSDT,BUY,0.0100,124477.03,Simulated
2025-10-07 15:37:48,BTCUSDT,BUY,0.0100,124481.58,Simulated
2025-10-07 15:38:50,BTCUSDT,SELL,0.0100,124560.00,Simulated
2025-10-07 15:39:21,BTCUSDT,SELL,0.0100,124559.99,Simulated
2025-10-07 15:39:52,BTCUSDT,SELL,0.0100,124572.50,Simulated
2025-10-07 15:46:03,BTCUSDT,SELL,0.0100,124808.00,Simulated
2025-10-07 15:46:34,BTCUSDT,SELL,0.0100,124818.85,Simulated
2025-10-07 15:47:05,BTCUSDT,SELL,0.0100,124831.33,Simulated
2025-10-07 15:47:36,BTCUSDT,SELL,0.0100,124868.36,Simulated
2025-10-07 15:48:07,BTCUSDT,SELL,0.0100,124815.83,Simulated
